,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTimes90DaysLate,age,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
102862,0,0,72,0,0.0,0
107362,1,1,62,0,1.0,0
120593,0,0,69,0,0.0,0
78053,0,0,68,0,0.0,0
62468,0,0,54,0,0.0,0
139630,0,0,39,0,2.0,0
34914,0,0,36,0,0.0,0
111128,0,1,53,0,0.0,1
48163,0,0,40,0,5.0,0
28115,0,0,74,0,0.0,0
68272,0,0,83,0,0.0,0
31473,0,1,36,2,0.0,0
64349,1,0,32,0,1.0,1
147818,0,0,54,0,1.0,0
4317,0,0,49,0,0.0,0
121068,0,0,36,0,1.0,0
131747,2,0,52,0,0.0,0
54510,0,0,55,0,1.0,0
94655,0,0,46,0,2.0,0
107985,1,0,22,0,0.0,0
131320,0,0,78,0,0.0,0
35292,1,0,61,0,0.0,0
123547,0,0,55,0,0.0,0
111503,0,0,49,0,2.0,1
522,0,0,52,0,3.0,0
66577,0,0,40,0,1.0,0
123814,1,0,32,0,2.0,0
96245,0,0,58,0,0.0,0
145690,2,0,47,0,0.0,0
42047,0,0,49,0,0.0,0
80853,0,0,32,0,0.0,0
9216,4,0,40,0,3.0,0
69429,1,0,49,0,1.0,0
15203,0,0,35,0,0.0,0
78329,0,0,81,0,0.0,1
98104,0,0,38,0,2.0,0
78705,1,0,36,0,1.0,1
32481,0,1,25,0,0.0,0
144997,0,0,66,0,0.0,0
58406,1,0,54,0,0.0,0
138473,0,1,37,0,2.0,1
22124,0,0,39,0,0.0,0
40294,0,0,75,0,0.0,0
13101,1,0,35,0,2.0,1
105506,0,0,33,0,3.0,0
20267,0,0,62,0,0.0,0
126914,1,0,28,0,2.0,0
68222,0,0,56,0,1.0,0
90246,0,0,57,0,0.0,0
3056,0,0,55,0,0.0,0
140744,0,0,48,0,0.0,0
125524,0,0,50,0,2.0,0
26558,0,0,39,0,2.0,0
85590,1,0,43,0,2.0,0
50922,2,2,28,2,0.0,1
41793,0,0,72,0,0.0,0
136558,0,0,33,0,0.0,0
57122,0,0,43,0,0.0,0
25350,0,0,51,0,3.0,0
36547,0,0,49,0,3.0,0
60477,0,0,50,0,1.0,0
144786,0,0,29,0,1.0,0
23648,0,0,56,0,0.0,0
61239,0,0,30,0,0.0,0
62207,0,0,43,0,4.0,0
135782,0,0,51,0,0.0,0
26940,0,0,28,0,0.0,0
84157,0,0,41,0,2.0,0
72495,1,0,29,0,2.0,0
119529,0,0,72,0,0.0,0
5825,1,0,48,0,0.0,0
131056,0,0,63,0,0.0,0
91385,0,0,38,0,1.0,0
47884,0,0,47,0,2.0,0
123686,0,0,51,0,0.0,0
71293,0,0,32,0,2.0,0
10308,1,0,65,0,0.0,0
34122,0,0,40,0,3.0,0
99112,0,0,43,0,0.0,1
45030,0,1,43,0,3.0,0
31274,0,0,50,0,2.0,0
67141,0,0,58,0,0.0,0
138496,0,0,46,0,0.0,0
116021,2,0,60,0,0.0,0
45715,0,0,48,0,1.0,0
82773,0,0,69,0,0.0,0
83204,1,1,51,0,0.0,0
54037,0,0,34,0,2.0,0
66474,0,0,33,0,0.0,0
1292,0,0,44,0,1.0,0
72072,0,0,46,0,1.0,0
2351,0,0,36,0,2.0,0
37793,0,0,70,0,0.0,0
57537,0,0,48,0,1.0,0
112109,1,0,31,0,1.0,0
114876,1,0,37,0,2.0,0
56556,0,0,74,0,0.0,0
61530,0,0,52,0,2.0,0
101697,0,0,53,0,3.0,0
43889,0,0,31,0,0.0,0
110934,0,0,46,0,4.0,0
119678,0,0,45,0,2.0,0
87496,1,0,39,0,1.0,0
1109,0,0,53,0,1.0,0
103495,0,0,38,0,3.0,0
23357,0,0,71,0,0.0,0
4394,1,0,43,0,1.0,0
94247,0,0,45,0,2.0,0
80101,0,0,31,0,0.0,0
9059,0,0,40,0,0.0,0
88767,0,0,67,0,1.0,0
55364,0,0,58,0,0.0,0
119726,0,4,44,1,1.0,1
100284,0,0,76,0,0.0,0
41965,0,0,48,0,2.0,0
8137,0,0,61,0,0.0,0
25608,0,0,51,0,0.0,0
82937,0,0,45,0,0.0,0
100581,0,0,74,0,0.0,0
92093,0,0,71,0,0.0,0
62930,0,0,59,0,1.0,0
70314,0,0,49,0,1.0,0
2118,0,0,68,0,0.0,0
68638,0,0,74,0,0.0,0
2786,0,0,54,0,0.0,0
39385,0,0,55,0,3.0,0
64,0,0,60,0,0.0,0
82660,0,0,51,0,2.0,0
42242,0,0,51,0,2.0,0
21247,0,0,54,0,1.0,0
70323,0,0,57,0,1.0,0
37328,0,0,64,0,0.0,0
140722,0,0,73,0,0.0,0
28223,0,0,81,0,0.0,0
38971,0,0,38,0,1.0,0
23487,0,0,50,0,0.0,0
6152,0,0,78,0,0.0,0
80043,0,0,42,0,3.0,0
22348,0,0,52,0,0.0,0
46430,0,0,62,0,0.0,0
116964,0,0,45,0,0.0,0
131649,0,0,67,0,1.0,0
4014,0,0,66,0,1.0,0
77483,0,0,57,0,1.0,0
132972,0,0,67,0,0.0,0
48145,0,0,36,0,0.0,0
40658,0,0,34,0,1.0,0
37307,0,0,51,0,2.0,0
116603,0,0,58,0,2.0,0
39677,1,0,44,0,1.0,0
70887,0,0,49,0,2.0,0
61938,0,0,60,0,1.0,0
65892,4,1,49,0,0.0,1
29049,0,0,58,0,1.0,0
70388,0,0,33,0,0.0,0
144538,0,0,52,0,2.0,0
26159,0,0,64,0,0.0,0
2006,0,0,86,0,0.0,0
20388,0,0,78,0,1.0,0
119373,0,0,63,0,0.0,1
143178,4,2,41,1,1.0,0
77080,0,0,42,0,2.0,0
113344,1,0,43,0,0.0,0
8408,0,0,58,0,3.0,0
73967,0,0,31,0,3.0,0
34368,0,1,46,0,0.0,0
2942,0,0,33,0,0.0,0
77568,0,2,43,0,4.0,0
17777,1,0,37,0,2.0,0
140836,0,0,31,0,1.0,0
72931,1,0,37,0,3.0,0
119411,0,0,44,0,2.0,0
141245,0,0,53,0,0.0,0
67290,0,0,54,1,1.0,0
86722,0,0,42,0,2.0,0
81588,0,0,62,0,0.0,0
49817,0,0,53,0,1.0,0
93583,0,0,61,0,1.0,0
50376,0,0,74,0,1.0,0
118510,1,0,62,0,1.0,0
4569,0,1,32,0,2.0,0
71068,0,0,56,0,3.0,0
22517,1,0,32,0,1.0,0
66399,0,0,60,0,0.0,0
24164,0,0,60,0,1.0,0
80464,0,0,43,0,2.0,0
35599,0,0,52,0,0.0,0
117526,0,0,41,0,1.0,0
104133,0,0,80,0,1.0,0
71754,0,0,79,0,1.0,0
89642,0,0,49,0,1.0,0
108287,1,0,47,0,2.0,0
145054,0,0,64,0,0.0,0
129565,0,0,38,0,0.0,0
12280,0,0,46,0,1.0,0
28112,0,0,49,0,1.0,0
69280,0,1,29,0,1.0,0
57005,0,0,67,0,1.0,0
6942,1,0,64,0,0.0,0
96111,0,0,25,0,0.0,0
36601,0,0,83,0,0.0,0
127541,1,0,30,0,0.0,0
144218,0,0,34,2,0.0,1
67403,0,0,29,1,0.0,0
45759,1,0,39,0,1.0,1
72210,0,0,61,0,3.0,0
112273,0,2,43,0,1.0,1
110211,0,0,53,0,2.0,0
44636,0,0,36,0,2.0,0
106779,0,0,51,0,1.0,0
70843,2,2,36,0,1.0,1
68637,2,0,48,0,1.0,0
80629,0,0,47,0,1.0,0
84451,0,0,40,0,2.0,0
77340,0,0,69,0,0.0,0
101386,0,0,57,0,1.0,0
122508,0,0,55,0,1.0,0
94820,0,0,47,0,1.0,0
147903,0,0,48,0,0.0,0
148334,0,0,58,0,2.0,0
5995,2,1,78,0,0.0,0
91329,0,0,47,0,3.0,0
52145,0,0,43,0,0.0,0
133057,0,0,26,0,0.0,0
126227,0,0,71,0,0.0,0
8890,0,0,57,0,0.0,0
18806,0,0,51,0,1.0,0
118054,0,0,45,0,3.0,0
72296,0,0,43,0,2.0,0
708,2,0,71,0,0.0,0
47585,1,5,47,2,3.0,0
116488,1,0,48,0,1.0,0
114392,0,0,41,0,1.0,0
2908,3,0,45,1,1.0,1
32216,0,0,65,0,0.0,0
85398,0,0,64,0,2.0,0
75671,0,0,50,0,0.0,0
34352,0,0,32,0,0.0,0
45405,0,0,40,0,0.0,0
133723,0,0,71,0,1.0,0
130433,1,0,55,0,0.0,0
121989,0,0,41,0,0.0,0
116875,0,0,52,0,1.0,0
115381,2,0,56,0,2.0,1
11710,0,0,27,0,0.0,0
73309,0,0,49,1,0.0,1
78084,0,0,41,0,3.0,0
90733,0,0,41,0,0.0,0
132202,0,0,72,0,0.0,0
147265,1,0,61,0,0.0,0
125698,0,0,52,0,2.0,0
112983,0,0,64,0,0.0,0
68722,0,0,52,0,2.0,0
137175,0,0,41,0,2.0,0
107777,0,0,58,0,0.0,0
125459,0,0,66,0,0.0,0
79847,0,0,31,0,0.0,0
9850,2,0,60,1,0.0,1
136384,0,0,67,0,0.0,0
143712,0,0,71,0,0.0,0
55850,1,0,31,2,0.0,1
127799,0,0,76,0,0.0,0
62824,1,0,41,0,2.0,0
49770,0,0,67,0,0.0,0
130695,0,0,42,0,1.0,0
7475,0,0,52,0,3.0,0
124007,0,0,45,0,2.0,0
141129,0,0,50,0,2.0,0
50102,0,0,48,0,1.0,0
63746,0,0,49,0,0.0,0
69584,0,1,33,0,0.0,0
147194,1,0,68,0,0.0,0
106923,0,0,57,0,0.0,0
2073,0,0,34,0,0.0,0
16136,0,0,40,0,0.0,0
70343,3,1,36,1,1.0,1
41970,0,0,72,0,0.0,0
10189,0,0,51,0,2.0,0
123766,0,0,50,0,1.0,0
88733,0,0,46,0,2.0,1
52792,0,0,66,0,0.0,0
136659,5,0,48,2,0.0,0
59132,0,0,58,0,0.0,0
106965,0,0,31,0,0.0,0
69722,0,0,59,0,1.0,0
9866,0,0,37,0,1.0,0
53626,0,0,52,0,0.0,0
145077,0,0,44,0,3.0,0
121017,0,0,72,0,0.0,0
102732,0,0,67,0,0.0,0
42993,0,0,44,0,2.0,0
64808,0,0,57,0,0.0,0
79283,0,0,24,0,0.0,0
6028,0,0,77,0,0.0,0
142434,0,0,41,0,3.0,0
134782,0,0,70,0,0.0,0
13673,0,0,59,0,2.0,0
118932,0,0,54,0,0.0,0
95055,0,0,68,0,0.0,0
113968,0,0,45,0,3.0,0
122026,1,0,58,0,0.0,0
57477,0,1,39,0,1.0,0
92647,0,0,55,0,2.0,0
53892,0,0,72,0,0.0,0
14686,0,0,38,0,1.0,0
51287,0,0,71,0,1.0,0
73896,1,0,66,0,0.0,0
119474,0,0,65,0,0.0,0
12009,0,0,35,0,4.0,0
27647,0,0,58,0,1.0,0
20352,0,0,66,0,0.0,0
22733,3,2,88,1,0.0,1
91478,0,0,48,0,2.0,0
80289,0,0,39,0,1.0,1
10117,0,0,67,0,0.0,0
79901,0,0,69,0,0.0,0
149145,0,0,73,0,1.0,0
109250,0,0,60,0,0.0,0
18787,0,0,44,0,1.0,0
140909,1,0,25,0,0.0,1
11733,0,0,30,0,0.0,0
135653,1,0,32,0,2.0,0
123702,0,0,60,0,1.0,0
40998,0,0,42,0,2.0,0
62001,0,0,29,0,0.0,0
31405,0,0,56,0,1.0,0
10963,1,0,35,0,2.0,0
14609,0,0,46,0,2.0,0
145242,0,0,50,0,4.0,0
115342,0,0,67,0,0.0,0
128784,0,0,34,0,1.0,0
19549,0,0,45,0,0.0,0
32281,0,0,52,0,2.0,0
92876,0,0,67,0,0.0,0
51661,0,0,47,0,2.0,0
22961,0,0,46,0,0.0,0
54389,1,5,29,1,1.0,0
137559,0,0,42,0,0.0,0
20285,1,0,62,0,0.0,0
58702,0,0,24,0,0.0,0
12871,0,0,27,0,0.0,0
38272,0,0,52,0,0.0,0
66889,2,1,63,0,0.0,0
43695,0,0,57,0,1.0,0
30246,1,0,45,0,4.0,0
42261,1,0,75,0,0.0,0
3301,0,0,44,0,2.0,0
69345,0,0,56,0,2.0,0
54008,0,0,42,0,0.0,0
27280,0,0,69,0,0.0,0
92844,0,0,39,0,2.0,0
145395,0,0,62,0,0.0,0
116519,0,0,54,0,0.0,0
83171,0,0,69,0,1.0,0
16177,0,0,77,0,0.0,0
81522,0,0,57,0,0.0,0
14417,0,0,60,0,2.0,0
82390,0,0,67,0,0.0,0
79055,0,0,74,0,0.0,0
12615,0,0,65,0,1.0,0
138879,0,0,39,0,2.0,0
71684,1,0,48,1,4.0,1
145719,0,0,45,0,2.0,0
93274,0,0,54,0,2.0,0
147506,0,1,38,0,2.0,0
123651,0,0,60,0,0.0,0
59525,0,0,84,0,0.0,0
46760,0,0,54,0,0.0,0
38400,0,0,48,0,2.0,0
664,0,0,57,0,0.0,0
119410,0,0,62,0,0.0,1
127573,0,0,35,0,0.0,0
77922,0,0,73,0,0.0,0
87760,1,0,67,0,0.0,0
128742,1,1,27,0,1.0,0
26806,0,2,62,0,1.0,0
22533,0,0,36,0,1.0,0
108112,0,1,38,1,1.0,1
73687,0,0,58,0,2.0,0
131220,1,0,57,0,1.0,1
37871,4,0,41,0,0.0,0
42444,0,0,40,0,3.0,0
116707,0,0,47,0,0.0,1
89447,0,0,48,0,3.0,0
79274,0,0,29,0,2.0,0
9260,0,0,65,0,0.0,0
14834,0,0,53,0,0.0,0
134711,0,0,64,0,0.0,0
11513,0,0,68,0,0.0,0
108922,0,0,71,0,0.0,0
30296,3,0,50,0,3.0,0
47419,0,0,45,0,1.0,0
104365,0,0,29,0,0.0,0
108007,0,0,38,0,1.0,0
18064,2,0,45,0,0.0,0
128050,0,0,51,0,2.0,0
8611,0,0,54,0,1.0,0
41683,0,0,53,0,0.0,0
93880,0,0,48,0,0.0,0
11968,0,0,72,0,0.0,0
53207,0,0,75,0,1.0,0
2390,0,0,69,0,0.0,0
56907,0,0,57,0,0.0,0
141299,0,0,63,0,1.0,0
140543,1,2,42,1,2.0,1
139017,0,0,54,0,0.0,0
121837,0,0,64,0,0.0,0
136657,0,0,79,0,1.0,0
39958,1,0,36,0,0.0,0
61624,0,0,35,0,2.0,0
2423,1,0,65,0,0.0,0
119808,0,1,59,0,0.0,0
148473,0,0,44,0,2.0,0
145386,1,0,58,0,0.0,0
55099,0,0,46,0,0.0,0
54158,1,0,32,0,1.0,0
121794,0,0,64,0,1.0,0
121652,1,1,64,0,0.0,0
2941,0,0,64,0,0.0,0
97079,0,0,67,0,0.0,0
108046,0,0,37,0,0.0,0
14551,0,0,38,0,2.0,0
148142,0,0,63,0,0.0,0
62868,0,0,51,0,2.0,0
28409,0,0,47,0,4.0,0
34351,0,0,47,0,2.0,0
78237,0,0,66,0,0.0,0
42073,0,0,31,0,1.0,0
84717,0,0,58,0,0.0,0
18958,0,0,68,0,0.0,0
113710,0,1,42,0,0.0,0
30351,0,0,46,0,0.0,0
116334,0,0,65,0,0.0,0
18199,0,0,28,0,0.0,0
84122,0,0,56,0,0.0,0
28247,0,0,74,0,0.0,0
32918,0,0,63,0,0.0,0
61271,2,0,62,0,1.0,0
58707,0,0,31,0,0.0,0
136171,0,0,46,0,1.0,0
97055,0,0,73,0,1.0,0
138015,0,0,49,0,0.0,0
3807,0,0,39,0,4.0,0
106920,1,0,31,0,3.0,0
133629,0,1,41,0,3.0,0
102498,0,0,47,0,2.0,0
101102,2,0,64,0,0.0,0
72871,0,0,43,0,1.0,0
114404,0,0,55,0,3.0,0
60229,0,0,32,0,0.0,0
82471,2,0,30,3,0.0,0
26323,0,0,47,0,4.0,0
133151,0,0,32,0,0.0,0
96006,0,0,38,0,3.0,0
90513,0,3,34,0,0.0,1
141005,0,0,26,0,0.0,0
66171,0,0,51,0,0.0,0
125054,0,0,62,0,0.0,0
43719,0,0,39,0,0.0,0
74071,0,0,70,0,0.0,0
118758,2,0,31,0,0.0,0
134869,0,0,49,0,0.0,0
94614,1,0,44,0,2.0,0
50470,0,0,43,0,1.0,0
26360,0,0,50,0,1.0,0
33776,0,0,40,0,0.0,0
62021,0,0,58,0,2.0,0
65608,0,0,63,0,0.0,0
25274,0,0,70,0,1.0,0
23946,0,0,45,0,3.0,0
60316,0,0,40,0,1.0,0
130403,0,0,30,0,0.0,0
104035,0,0,49,0,1.0,0
20113,0,0,69,1,0.0,0
77375,0,0,47,0,4.0,0
78667,0,0,39,0,2.0,0
7651,0,0,59,0,0.0,0
11802,0,0,73,0,1.0,0
97319,0,1,31,0,0.0,1
123555,0,0,40,0,0.0,0
33505,0,0,59,0,1.0,0
98670,0,0,79,0,0.0,0
124550,0,0,60,0,0.0,0
20747,1,1,49,0,2.0,0
4736,0,0,49,0,2.0,0
23439,1,0,65,0,1.0,0
107159,1,0,66,0,0.0,0
54463,0,0,70,0,0.0,0
2052,0,0,45,0,3.0,0
83514,0,0,43,0,0.0,1
21524,0,0,49,0,2.0,0
132028,1,0,39,1,0.0,0
61134,0,0,43,0,2.0,0
60751,0,0,34,0,0.0,0
133006,0,0,40,0,4.0,0
12894,0,0,45,3,1.0,0
51253,0,0,35,1,0.0,0
134597,0,0,61,0,1.0,0
80256,1,0,41,0,3.0,1
91226,0,0,31,0,0.0,0
59936,0,0,54,0,2.0,0
139307,1,1,40,0,1.0,1
87140,0,0,38,0,0.0,0
18801,0,0,46,0,2.0,0
92685,2,0,43,0,0.0,0
52780,0,0,57,0,0.0,1
121494,0,0,42,0,3.0,0
121322,0,0,62,0,0.0,0
50531,0,0,25,0,0.0,0
26467,0,0,60,0,1.0,0
140923,2,0,48,4,0.0,1
131393,0,0,67,0,0.0,0
123307,0,0,59,0,0.0,0
8236,0,0,56,0,4.0,0
111321,0,0,55,0,1.0,0
126504,0,0,29,0,2.0,0
142071,1,0,50,0,0.0,0
65018,0,0,41,0,0.0,0
141255,0,2,32,0,1.0,0
77327,1,0,51,0,2.0,0
118337,4,2,38,1,3.0,1
102635,0,0,41,0,0.0,0
8460,0,0,72,0,0.0,0
98627,0,0,65,0,0.0,0
98147,0,0,50,0,2.0,0
16810,0,0,26,0,0.0,1
64096,3,0,51,0,1.0,0
63279,0,0,63,0,0.0,0
46368,0,0,47,0,0.0,0
97740,0,0,51,0,3.0,0
99499,0,0,39,0,0.0,0
149569,0,0,43,0,1.0,0
134951,0,0,41,0,3.0,0
125671,0,0,69,0,0.0,0
77466,1,0,80,0,0.0,0
113159,0,0,55,0,0.0,0
135789,0,0,42,0,0.0,0
78617,0,0,68,0,0.0,0
17185,1,0,23,0,0.0,1
56829,0,0,63,0,0.0,1
13095,0,0,59,0,0.0,0
100020,2,0,54,0,2.0,0
68911,0,0,63,0,0.0,0
19148,0,0,64,0,0.0,0
147572,1,0,85,0,0.0,0
80684,0,3,40,0,1.0,1
144403,0,0,49,0,1.0,0
36659,2,0,63,0,2.0,0
56634,0,0,43,0,0.0,0
99534,0,0,41,0,3.0,0
57388,0,0,53,0,1.0,0
70616,0,0,55,0,1.0,0
3165,0,0,36,0,0.0,0
49692,0,0,42,0,1.0,0
72053,0,0,25,0,0.0,0
32148,0,0,26,0,0.0,0
19939,1,0,36,0,1.0,0
43080,0,0,48,0,0.0,0
31358,0,0,71,0,0.0,0
106895,3,0,47,0,0.0,0
110160,0,0,44,0,3.0,0
62324,1,0,32,0,3.0,0
134840,0,0,76,0,1.0,0
67086,0,0,25,0,0.0,0
115008,1,0,51,0,3.0,0
50897,0,0,58,0,1.0,0
97780,0,0,63,0,3.0,0
149260,0,0,37,0,0.0,0
11269,0,0,62,0,0.0,0
43254,0,0,67,0,1.0,0
26143,0,0,48,0,0.0,0
127021,0,0,24,0,0.0,0
34039,0,0,47,0,3.0,0
87099,0,0,70,0,1.0,0
41771,0,0,34,0,0.0,0
15325,0,0,74,0,0.0,0
85813,0,0,48,0,3.0,0
148658,0,0,48,0,1.0,0
60878,1,0,47,0,0.0,0
122268,0,0,55,0,0.0,0
26774,0,0,65,0,0.0,0
12900,0,0,48,0,0.0,0
42036,0,0,29,0,0.0,0
39310,1,0,43,0,0.0,0
24587,1,0,59,0,0.0,0
33663,1,0,60,0,0.0,0
63530,0,0,31,0,0.0,0
148111,3,0,40,0,0.0,0
21504,0,0,55,0,3.0,0
139342,0,0,24,0,0.0,0
21654,0,0,42,0,1.0,0
99400,0,0,62,0,1.0,0
141526,0,0,42,0,1.0,0
108859,0,0,46,0,2.0,0
107006,0,0,54,0,1.0,0
4288,0,0,74,0,0.0,0
98535,0,0,84,0,0.0,0
89354,0,0,31,0,0.0,0
143365,0,0,53,0,1.0,0
20571,0,0,37,0,0.0,0
58191,0,0,41,0,0.0,0
126413,0,0,57,0,2.0,0
57435,0,0,32,0,1.0,0
19089,0,0,38,0,0.0,0
108284,0,0,36,0,0.0,0
81392,0,0,42,0,0.0,0
92100,1,0,43,1,0.0,1
82442,0,0,32,1,1.0,0
145604,0,0,88,0,0.0,0
43625,0,0,47,0,3.0,0
54156,0,0,61,0,0.0,0
4734,0,0,76,0,0.0,0
40523,0,0,76,0,0.0,0
47907,0,0,31,0,1.0,1
42107,0,0,64,0,1.0,0
90315,1,0,67,1,0.0,0
89497,0,0,37,0,0.0,0
79580,0,0,82,0,0.0,0
113244,0,0,68,0,0.0,0
2021,0,0,51,0,1.0,0
41160,0,0,47,0,2.0,0
77188,0,0,36,0,2.0,0
57417,0,0,43,0,2.0,0
79291,0,0,50,0,2.0,0
60041,0,0,62,0,2.0,0
19972,0,0,67,0,1.0,0
132682,0,0,39,0,3.0,0
73202,0,0,58,0,0.0,0
123818,0,0,55,0,1.0,0
36860,0,0,53,0,0.0,0
62544,0,0,76,0,0.0,0
127394,0,0,41,0,1.0,0
105241,0,0,72,0,1.0,0
55707,1,0,53,0,0.0,0
60151,0,0,68,0,4.0,0
86157,0,0,30,0,1.0,0
19652,2,0,48,1,0.0,1
88207,0,0,70,0,0.0,0
21987,0,0,61,0,1.0,0
83028,0,0,45,0,0.0,0
65021,0,0,76,0,0.0,0
146992,0,0,63,0,1.0,0
105046,0,1,26,1,0.0,0
27743,0,0,58,0,2.0,0
141080,3,1,62,0,1.0,1
84746,1,0,57,0,2.0,1
49655,0,0,41,0,0.0,0
5767,0,0,51,0,0.0,0
102264,0,0,61,0,0.0,0
79001,0,0,77,0,0.0,0
55296,0,0,69,0,0.0,0
33334,0,0,60,0,1.0,0
108878,0,0,56,0,1.0,0
42207,0,0,23,0,0.0,0
36443,0,0,59,0,0.0,0
82891,2,0,64,0,0.0,0
116102,1,0,65,0,0.0,0
87966,0,0,37,0,0.0,1
7030,0,0,73,0,0.0,0
112800,1,0,63,0,0.0,0
69719,0,0,39,0,0.0,0
27505,0,0,46,0,4.0,0
38660,0,0,56,0,1.0,0
18781,0,0,72,0,0.0,0
14198,0,0,74,0,0.0,0
40424,0,0,34,0,0.0,0
58242,0,0,59,0,0.0,0
58189,0,0,40,0,1.0,0
15249,0,0,29,0,0.0,0
97112,1,1,54,0,0.0,1
78035,0,0,70,1,0.0,0
109226,0,0,28,0,2.0,1
20919,0,0,47,0,4.0,0
138490,0,0,48,0,0.0,0
102360,0,0,59,0,0.0,0
40089,2,0,31,0,1.0,1
51219,0,0,32,0,0.0,0
55558,0,0,66,0,0.0,0
143079,0,0,72,0,0.0,0
112636,0,0,30,0,0.0,0
90791,0,0,49,0,2.0,0
118474,0,0,69,0,0.0,0
48058,0,0,46,0,0.0,0
142908,0,0,48,0,1.0,0
15967,0,0,60,0,0.0,0
119976,0,0,63,0,1.0,0
5425,0,0,36,0,0.0,0
112360,0,0,43,0,0.0,0
145124,0,0,37,0,1.0,0
105020,0,0,41,0,3.0,0
79021,0,0,49,0,0.0,0
42343,0,0,59,0,1.0,0
131201,1,0,43,0,0.0,0
108630,4,0,50,1,3.0,0
86546,0,0,30,0,0.0,1
149460,0,0,87,0,0.0,0
73891,0,0,70,0,1.0,0
114779,2,0,80,0,0.0,0
2267,1,0,61,0,1.0,0
18118,0,0,49,0,3.0,0
40033,0,0,57,0,4.0,0
145804,0,0,59,0,0.0,0
22649,0,0,39,0,4.0,0
148547,0,0,39,0,0.0,0
120088,1,1,50,3,0.0,0
126941,0,0,79,0,0.0,0
145842,0,0,72,0,0.0,0
118300,0,0,55,0,3.0,0
130648,0,0,86,0,0.0,0
34019,0,0,43,0,2.0,0
129052,1,0,69,0,1.0,0
63492,0,0,73,0,1.0,0
114694,0,0,65,0,0.0,0
6498,0,0,78,0,1.0,0
112502,0,0,52,0,0.0,0
125731,2,2,42,1,1.0,1
108490,0,0,25,0,0.0,0
50195,0,0,58,0,0.0,0
78296,0,0,35,0,3.0,0
57850,1,1,50,0,2.0,0
52144,0,0,33,0,1.0,0
136170,0,0,79,0,0.0,0
61452,0,0,39,0,0.0,0
115437,0,0,47,0,0.0,0
31516,0,0,33,0,0.0,0
120620,0,0,63,0,0.0,0
124380,0,0,38,0,2.0,0
100687,0,0,37,0,3.0,0
54564,0,0,51,0,1.0,0
55132,0,0,43,0,2.0,0
95267,0,0,50,0,3.0,0
108181,1,1,66,1,1.0,0
46087,0,0,85,0,0.0,0
108791,0,0,56,0,0.0,0
135114,1,0,49,0,2.0,0
34156,0,1,62,0,1.0,0
49182,0,0,72,0,0.0,0
30019,0,0,40,0,3.0,0
15597,0,0,40,0,0.0,0
92264,2,0,62,0,0.0,0
99945,1,0,65,0,0.0,1
67625,0,0,29,0,2.0,0
74341,1,0,29,1,0.0,0
134750,0,0,44,0,1.0,0
133964,0,0,61,0,1.0,0
102259,0,0,42,0,3.0,0
27618,0,0,29,0,1.0,0
85008,0,0,67,0,1.0,1
81294,0,1,58,0,0.0,0
75003,0,0,40,0,3.0,0
78435,0,0,76,0,0.0,0
112650,0,0,48,0,0.0,0
37350,3,0,50,0,1.0,0
46174,2,1,45,0,0.0,0
56712,1,0,35,0,0.0,0
111378,0,1,42,0,0.0,1
74898,0,1,44,0,3.0,0
76926,0,0,57,0,0.0,0
34636,1,0,55,0,0.0,0
137186,1,0,41,0,2.0,0
144070,0,0,55,0,1.0,0
115552,0,0,37,0,1.0,0
7065,0,0,45,0,3.0,0
77164,0,0,29,0,0.0,0
112290,0,0,62,0,0.0,0
75505,0,0,49,0,1.0,0
149347,0,0,49,0,1.0,0
63570,0,0,26,0,0.0,0
94412,0,0,83,0,0.0,0
26617,0,0,48,0,3.0,0
110534,0,0,58,0,0.0,0
149236,0,0,71,0,0.0,0
76088,0,0,61,0,0.0,1
92778,0,0,65,0,0.0,0
133466,2,0,67,0,0.0,0
121307,0,0,24,0,0.0,0
5943,0,0,65,0,0.0,0
143596,0,0,53,0,0.0,0
114787,1,0,34,0,0.0,0
112240,1,0,34,0,2.0,0
375,0,0,64,0,0.0,0
93512,0,0,66,0,0.0,0
47995,0,0,62,0,0.0,0
13152,1,0,70,0,0.0,0
116539,0,0,28,0,0.0,0
7327,0,0,48,0,1.0,0
137772,2,0,57,0,4.0,0
101739,3,0,53,0,0.0,1
68304,0,0,51,0,0.0,0
133734,0,0,30,0,0.0,1
9005,0,0,40,0,0.0,0
68158,0,0,59,0,0.0,0
80975,0,0,44,0,1.0,0
119426,0,0,61,0,1.0,0
32250,0,1,26,0,0.0,0
64104,0,0,52,0,3.0,0
11237,0,0,43,0,0.0,0
94421,0,0,29,0,3.0,0
88950,0,0,55,0,2.0,0
40817,0,0,46,0,1.0,0
102905,0,0,61,0,0.0,0
93566,0,0,47,0,3.0,0
70744,0,0,40,0,5.0,0
138247,0,0,48,0,0.0,0
107529,0,0,39,0,1.0,0
7192,0,0,55,0,2.0,0
89413,0,0,35,0,2.0,0
84063,0,0,58,0,0.0,0
65292,2,0,52,0,0.0,0
34315,0,0,43,0,0.0,0
51705,0,0,44,0,3.0,0
88499,0,0,42,0,0.0,0
94583,0,1,38,0,2.0,1
81606,0,0,48,0,0.0,0
136286,0,0,53,0,1.0,0
133887,0,0,57,0,0.0,0
132107,1,0,57,0,0.0,0
105440,0,0,50,0,1.0,0
